codigoinstitucion;nombreinstitucion;codigodepartinstitucion;nombredepartinstitucion;codigomunicipioinstitucion;nombremunicipioinstitucion;codigoorigeninstitucional;nombreorigeninstitucional;codigocaracteracademico;nombrecaracteracademico;codigoprograma;nombreprograma;codigodepartprograma;nombredepartprograma;codigomunicipioprograma;nombremunicipioprograma;codigoestadoprograma;nombreestadoprograma;cantidadcreditos;fechaacreditacion;codigoareaconocimiento;nombreareaconocimiento;codigometodologia;nombremetodologia;codigonbc;nombrenbc;codigonivelformacion;nombrenivelformacion;codigonivelacademico;nombrenivelacademico;codigoperiodicidad;nombreperiodicidad;cantidadperiodos;numeroresolucionacreditacion;codigotipoacreditacion;nombretipoacreditacion;aniosacreditados;nombretituloobtenido;fechacreacion
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;63;Quindío;63;Quindío;5059;Armenia;2;Inactivo;NA;NA;5;Ciencias sociales y humanas;1;Presencial;559;Derecho y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;4;n/a;NA;ESPECIALISTA EN DERECHO PENAL Y CRIMINALISTICA;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;24;NA;5;Ciencias sociales y humanas;1;Presencial;559;Derecho y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;85;ESPECIALISTA EN DERECHO PROBATORIO PENAL;20/11/2008
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;23;Córdoba;23;Córdoba;23001;Montería;2;Inactivo;NA;NA;5;Ciencias sociales y humanas;1;Presencial;559;Derecho y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;4;n/a;NA;ESPECIALISTA EN DERECHO PROBATORIO PENAL;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;3;Ciencias de la educación;1;Presencial;313;Educación;6;Universitaria;1;Pregrado;2;Semestral;8;NA;4;n/a;NA;LICENCIADO EN ESPAÑOL Y LITERATURA;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;52;Nariño;52;Nariño;52001;Pasto;2;Inactivo;30;NA;5;Ciencias sociales y humanas;1;Presencial;559;Derecho y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA EN DERECHO PROCESAL CONTEMPORÁNEO;12/05/2010
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;24;NA;5;Ciencias sociales y humanas;1;Presencial;559;Derecho y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA EN DERECHO PROCESAL CONTEMPORÁNEO;11/05/2021
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;24;NA;5;Ciencias sociales y humanas;1;Presencial;559;Derecho y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;85;ESPECIALISTA EN DERECHOS HUMANOS Y GOBERNANZA;23/09/2013
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;24;NA;3;Ciencias de la educación;1;Presencial;313;Educación;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA EN DOCENCIA Y GESTIÓN DE LA EDUCACIÓN SUPERIOR;18/12/2019
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;19;Cauca;19;Cauca;19001;Popayán;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;4;n/a;NA;ESPECIALISTA EN ECONOMIA INTERNACIONAL;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;4;n/a;NA;ESPECIALISTA EN ECONOMIA Y NEGOCIOS INTERNACIONALES;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;3;Ciencias de la educación;1;Presencial;313;Educación;1;Especialización universitaria;2;Posgrado;2;Semestral;3;NA;4;n/a;NA;ESPECIALISTA EN EDUCACION SEXUAL;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5002;Abejorral;2;Inactivo;NA;NA;3;Ciencias de la educación;1;Presencial;313;Educación;1;Especialización universitaria;2;Posgrado;2;Semestral;3;NA;4;n/a;NA;ESPECIALISTA EN EDUCACION SEXUAL;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;22;NA;5;Ciencias sociales y humanas;1;Presencial;569;Sociología trabajo social y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA EN ESTUDIOS DE GÉNERO;28/08/2019
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;22;NA;5;Ciencias sociales y humanas;3;Virtual;559;Derecho y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA EN ESTUDIOS POLÍTICOS Y CONSTITUCIONALES;14/07/2015
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;26;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA EN FINANZAS Y MERCADO DE CAPITALES;19/09/2019
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5059;Armenia;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;611;Economía;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;4;n/a;NA;ESPECIALISTA EN FORMULACION Y EVALUACION DE PROYECTOS PUBLICOS Y PRIVADOS;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5045;Apartadó;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;611;Economía;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;4;n/a;NA;ESPECIALISTA EN FORMULACION Y EVALUACION DE PROYECTOS PUBLICOS Y PRIVADOS;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;24;NA;6;Economía administración contaduría y afines;1;Presencial;611;Economía;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA EN FORMULACION Y EVALUACION DE PROYECTOS PUBLICOS Y PRIVADOS;23/04/2021
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;5;Ciencias sociales y humanas;1;Presencial;557;Comunicación social periodismo y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;4;n/a;NA;ESPECIALISTA EN FOTOGRAFIA DOCUMENTAL;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;24;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;825;Ingeniería civil y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA EN GEOTECNIA Y ESTABILIDAD DE TALUDES;16/02/2021
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;11;Bogotá D.C.;11;Bogotá D.C.;11001;Bogotá D.C.;1;Activo;24;NA;5;Ciencias sociales y humanas;1;Presencial;559;Derecho y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA EN GERENCIA ADUANERA;16/02/2021
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;28;NA;5;Ciencias sociales y humanas;1;Presencial;559;Derecho y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA EN GERENCIA ADUANERA;22/11/2011
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;820;Ingeniería ambiental sanitaria y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;3;NA;4;n/a;NA;ESPECIALISTA EN GERENCIA AMBIENTAL DE OBRAS CIVILES;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;24;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;85;ESPECIALISTA EN GERENCIA DE CONSTRUCCIONES;11/12/2019
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5045;Apartadó;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;6;Sin definir;3;NA;4;n/a;NA;ESPECIALISTA EN GERENCIA DE CONSTRUCCIONES;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;2;Semestral;3;NA;4;n/a;NA;ESPECIALISTA EN GERENCIA DE CONSTRUCCIONES;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;24;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;827;Ingeniería de sistemas telemática y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;85;ESPECIALISTA EN GERENCIA DE INFORMACION;18/12/2019
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;70;Sucre;70;Sucre;70001;Sincelejo;2;Inactivo;NA;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;827;Ingeniería de sistemas telemática y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;4;n/a;NA;ESPECIALISTA EN GERENCIA DE INFORMACION;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;24;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;85;ESPECIALISTA EN GERENCIA DE LA CALIDAD;15/07/2013
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;24;NA;5;Ciencias sociales y humanas;1;Presencial;557;Comunicación social periodismo y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA EN GERENCIA DE LA COMUNICACION CON SISTEMAS DE INFORMACION;5/04/2013
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;24;NA;5;Ciencias sociales y humanas;1;Presencial;557;Comunicación social periodismo y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA EN GERENCIA DE LA COMUNICACIÓN EN SALUD;30/01/2012
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;26;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA EN GERENCIA DE LOS NEGOCIOS INTERNACIONALES;17/10/2014
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;11;Bogotá D.C.;11;Bogotá D.C.;11001;Bogotá D.C.;1;Activo;24;NA;5;Ciencias sociales y humanas;1;Presencial;557;Comunicación social periodismo y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA EN GERENCIA DE MARCA;11/09/2014
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;24;NA;5;Ciencias sociales y humanas;1;Presencial;557;Comunicación social periodismo y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA EN GERENCIA DE MARCA;30/01/2019
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;4;n/a;NA;ESPECIALISTA EN GERENCIA DE RIESGOS Y SEGUROS;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;2;Semestral;3;NA;4;n/a;NA;ESPECIALISTA EN GERENCIA DE RIESGOS Y SEGUROS;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;28;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;5;ESPECIALISTA EN GERENCIA DEL CONOCIMIENTO ORGANIZACIONAL;25/06/2010
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;24;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA EN GERENCIA DEL SERVICIO;19/09/2019
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;24;NA;8;Ingeniería arquitectura urbanismo y afines;3;Virtual;820;Ingeniería ambiental sanitaria y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA EN GESTIÓN AMBIENTAL Y PRODUCCIÓN MÁS LIMPIA;3/03/2017
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5440;Marinilla;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;3;Trimestral;4;NA;4;n/a;NA;ESPECIALISTA EN GESTION CURRICULAR COMO FACTOR DEL DESARROLLO HUMANO;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5360;Itagüí;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;3;Trimestral;4;NA;4;n/a;NA;ESPECIALISTA EN GESTION CURRICULAR COMO FACTOR DEL DESARROLLO HUMANO;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5890;Yolombó;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;3;Trimestral;4;NA;4;n/a;NA;ESPECIALISTA EN GESTION CURRICULAR COMO FACTOR DEL DESARROLLO HUMANO;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;3;Trimestral;4;NA;4;n/a;NA;ESPECIALISTA EN GESTION CURRICULAR COMO FACTOR DEL DESARROLLO HUMANO;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5670;San Roque;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;3;Trimestral;4;NA;4;n/a;NA;ESPECIALISTA EN GESTION CURRICULAR COMO FACTOR DEL DESARROLLO HUMANO;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5308;Girardota;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;3;Trimestral;4;NA;4;n/a;NA;ESPECIALISTA EN GESTION CURRICULAR COMO FACTOR DEL DESARROLLO HUMANO;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5129;Caldas;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;3;Trimestral;4;NA;4;n/a;NA;ESPECIALISTA EN GESTION CURRICULAR COMO FACTOR DEL DESARROLLO HUMANO;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;66;Risaralda;66;Risaralda;66001;Pereira;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;3;Trimestral;4;NA;4;n/a;NA;ESPECIALISTA EN GESTION CURRICULAR COMO FACTOR DEL DESARROLLO HUMANO;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5674;San Vicente Ferrer;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;3;Trimestral;4;NA;4;n/a;NA;ESPECIALISTA EN GESTION CURRICULAR COMO FACTOR DEL DESARROLLO HUMANO;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5541;Peñol;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;3;Trimestral;4;NA;4;n/a;NA;ESPECIALISTA EN GESTION CURRICULAR COMO FACTOR DEL DESARROLLO HUMANO;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5079;Barbosa;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;3;Trimestral;4;NA;4;n/a;NA;ESPECIALISTA EN GESTION CURRICULAR COMO FACTOR DEL DESARROLLO HUMANO;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;24;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA EN GESTIÓN DE SERVICIOS GASTRONÓMICOS;30/03/2015
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;24;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA EN GESTION DEL TALENTO HUMANO Y LA PRODUCTIVIDAD;18/12/2019
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;4;n/a;NA;ESPECIALISTA EN GESTION DEL TALENTO HUMANO Y LA PRODUCTIVIDAD;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;28;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA EN GESTION FINANCIERA EMPRESARIAL;19/09/2019
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;4;n/a;NA;ESPECIALISTA EN GESTION GERENCIAL;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;28;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA EN GESTIÓN PÚBLICA;20/06/2007
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;24;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA EN GESTIÓN PÚBLICA;19/05/2017
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;29;NA;5;Ciencias sociales y humanas;1;Presencial;559;Derecho y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA EN GESTIÓN URBANA;31/08/2010
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5282;Fredonia;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;4;n/a;NA;ESPECIALISTA EN GOBIERNO PUBLICO;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;66;Risaralda;66;Risaralda;66001;Pereira;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;4;n/a;NA;ESPECIALISTA EN GOBIERNO PUBLICO;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5154;Caucasia;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;4;n/a;NA;ESPECIALISTA EN GOBIERNO PUBLICO;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;23;Córdoba;23;Córdoba;23001;Montería;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;4;n/a;NA;ESPECIALISTA EN GOBIERNO PUBLICO;NA
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;24;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;818;Arquitectura;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA EN INGENIERÍA DE LA CONSTRUCCIÓN;19/02/2021
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;24;NA;Sin clasificar;Sin clasificar;1;Presencial;Sin clasificar;Sin clasificar;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;7;ESPECIALISTA EN INGENIER¿A DE RECURSOS H¿DRICOS;16/02/2021
1812;UNIVERSIDAD DE MEDELLIN;5;Antioquia;5001;Medellín;2;Privado;4;Universidad;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;24;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;827;Ingeniería de sistemas telemática y afines;1;Especialización universitaria;2;Posgrado;2;Semestral;2;NA;2;Registro calificado;85;ESPECIALISTA EN INGENIERÍA DE SOFTWARE;6/12/2013
